MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
03/20/2018 Mavericks at Pelicans,21701061,2017-18,2018-03-20, Pelicans,1610612740, Mavericks,1610612742
03/17/2018 Rockets at Pelicans,21701036,2017-18,2018-03-17, Pelicans,1610612740, Rockets,1610612745
03/15/2018 Pelicans at Spurs,21701025,2017-18,2018-03-15, Spurs,1610612759, Pelicans,1610612740
03/13/2018 Hornets at Pelicans,21701011,2017-18,2018-03-13, Pelicans,1610612740, Hornets,1610612766
03/11/2018 Jazz at Pelicans,21700995,2017-18,2018-03-11, Pelicans,1610612740, Jazz,1610612762
03/09/2018 Wizards at Pelicans,21700982,2017-18,2018-03-09, Pelicans,1610612740, Wizards,1610612764
03/07/2018 Pelicans at Kings,21700969,2017-18,2018-03-07, Kings,1610612758, Pelicans,1610612740
03/06/2018 Pelicans at Clippers,21700964,2017-18,2018-03-06, Clippers,1610612746, Pelicans,1610612740
03/04/2018 Pelicans at Mavericks,21700946,2017-18,2018-03-04, Mavericks,1610612742, Pelicans,1610612740
02/28/2018 Pelicans at Spurs,21700920,2017-18,2018-02-28, Spurs,1610612759, Pelicans,1610612740
02/26/2018 Suns at Pelicans,21700902,2017-18,2018-02-26, Pelicans,1610612740, Suns,1610612756
02/25/2018 Pelicans at Bucks,21700893,2017-18,2018-02-25, Bucks,1610612749, Pelicans,1610612740
02/23/2018 Heat at Pelicans,21700879,2017-18,2018-02-23, Pelicans,1610612740, Heat,1610612748
02/14/2018 Lakers at Pelicans,21700862,2017-18,2018-02-14, Pelicans,1610612740, Lakers,1610612747
02/12/2018 Pelicans at Pistons,21700841,2017-18,2018-02-12, Pistons,1610612765, Pelicans,1610612740
02/10/2018 Pelicans at Nets,21700826,2017-18,2018-02-10, Nets,1610612751, Pelicans,1610612740
02/09/2018 Pelicans at 76ers,21700818,2017-18,2018-02-09, 76ers,1610612755, Pelicans,1610612740
02/05/2018 Jazz at Pelicans,21700793,2017-18,2018-02-05, Pelicans,1610612740, Jazz,1610612762
02/03/2018 Pelicans at Timberwolves,21700780,2017-18,2018-02-03, Timberwolves,1610612750, Pelicans,1610612740
02/02/2018 Pelicans at Thunder,21700772,2017-18,2018-02-02, Thunder,1610612760, Pelicans,1610612740
01/30/2018 Kings at Pelicans,21700749,2017-18,2018-01-30, Pelicans,1610612740, Kings,1610612758
01/28/2018 Clippers at Pelicans,21700733,2017-18,2018-01-28, Pelicans,1610612740, Clippers,1610612746
01/26/2018 Rockets at Pelicans,21700720,2017-18,2018-01-26, Pelicans,1610612740, Rockets,1610612745
01/24/2018 Pelicans at Hornets,21700701,2017-18,2018-01-24, Hornets,1610612766, Pelicans,1610612740
01/22/2018 Bulls at Pelicans,21700692,2017-18,2018-01-22, Pelicans,1610612740, Bulls,1610612741
01/20/2018 Grizzlies at Pelicans,21700677,2017-18,2018-01-20, Pelicans,1610612740, Grizzlies,1610612763
01/14/2018 Pelicans at Knicks,21700635,2017-18,2018-01-14, Knicks,1610612752, Pelicans,1610612740
01/12/2018 Trail Blazers at Pelicans,21700624,2017-18,2018-01-12, Pelicans,1610612740, Trail Blazers,1610612757
01/10/2018 Pelicans at Grizzlies,21700609,2017-18,2018-01-10, Grizzlies,1610612763, Pelicans,1610612740
01/08/2018 Pistons at Pelicans,21700595,2017-18,2018-01-08, Pelicans,1610612740, Pistons,1610612765
01/06/2018 Pelicans at Timberwolves,21700584,2017-18,2018-01-06, Timberwolves,1610612750, Pelicans,1610612740
01/03/2018 Pelicans at Jazz,21700564,2017-18,2018-01-03, Jazz,1610612762, Pelicans,1610612740
12/30/2017 Knicks at Pelicans,21700532,2017-18,2017-12-30, Pelicans,1610612740, Knicks,1610612752
12/29/2017 Mavericks at Pelicans,21700525,2017-18,2017-12-29, Pelicans,1610612740, Mavericks,1610612742
12/27/2017 Nets at Pelicans,21700511,2017-18,2017-12-27, Pelicans,1610612740, Nets,1610612751
12/23/2017 Pelicans at Heat,21700486,2017-18,2017-12-23, Heat,1610612748, Pelicans,1610612740
12/22/2017 Pelicans at Magic,21700472,2017-18,2017-12-22, Magic,1610612753, Pelicans,1610612740
12/19/2017 Pelicans at Wizards,21700452,2017-18,2017-12-19, Wizards,1610612764, Pelicans,1610612740
12/15/2017 Pelicans at Nuggets,21700427,2017-18,2017-12-15, Nuggets,1610612743, Pelicans,1610612740
12/13/2017 Bucks at Pelicans,21700410,2017-18,2017-12-13, Pelicans,1610612740, Bucks,1610612749
12/11/2017 Pelicans at Rockets,21700392,2017-18,2017-12-11, Rockets,1610612745, Pelicans,1610612740
12/10/2017 76ers at Pelicans,21700389,2017-18,2017-12-10, Pelicans,1610612740, 76ers,1610612755
12/08/2017 Kings at Pelicans,21700373,2017-18,2017-12-08, Pelicans,1610612740, Kings,1610612758
12/06/2017 Nuggets at Pelicans,21700360,2017-18,2017-12-06, Pelicans,1610612740, Nuggets,1610612743
12/04/2017 Warriors at Pelicans,21700346,2017-18,2017-12-04, Pelicans,1610612740, Warriors,1610612744
12/02/2017 Pelicans at Trail Blazers,21700333,2017-18,2017-12-02, Trail Blazers,1610612757, Pelicans,1610612740
12/01/2017 Pelicans at Jazz,21700325,2017-18,2017-12-01, Jazz,1610612762, Pelicans,1610612740
11/29/2017 Timberwolves at Pelicans,21700309,2017-18,2017-11-29, Pelicans,1610612740, Timberwolves,1610612750
11/25/2017 Pelicans at Warriors,21700284,2017-18,2017-11-25, Warriors,1610612744, Pelicans,1610612740
11/24/2017 Pelicans at Suns,21700275,2017-18,2017-11-24, Suns,1610612756, Pelicans,1610612740
11/22/2017 Spurs at Pelicans,21700262,2017-18,2017-11-22, Pelicans,1610612740, Spurs,1610612759
11/20/2017 Thunder at Pelicans,21700248,2017-18,2017-11-20, Pelicans,1610612740, Thunder,1610612760
11/17/2017 Pelicans at Nuggets,21700226,2017-18,2017-11-17, Nuggets,1610612743, Pelicans,1610612740
11/15/2017 Raptors at Pelicans,21700211,2017-18,2017-11-15, Pelicans,1610612740, Raptors,1610612761
11/11/2017 Clippers at Pelicans,21700178,2017-18,2017-11-11, Pelicans,1610612740, Clippers,1610612746
11/09/2017 Pelicans at Raptors,21700165,2017-18,2017-11-09, Raptors,1610612761, Pelicans,1610612740
11/07/2017 Pelicans at Pacers,21700150,2017-18,2017-11-07, Pacers,1610612754, Pelicans,1610612740
11/04/2017 Pelicans at Bulls,21700133,2017-18,2017-11-04, Bulls,1610612741, Pelicans,1610612740
11/03/2017 Pelicans at Mavericks,21700125,2017-18,2017-11-03, Mavericks,1610612742, Pelicans,1610612740
11/01/2017 Timberwolves at Pelicans,21700113,2017-18,2017-11-01, Pelicans,1610612740, Timberwolves,1610612750
10/30/2017 Magic at Pelicans,21700097,2017-18,2017-10-30, Pelicans,1610612740, Magic,1610612753
10/26/2017 Pelicans at Kings,21700069,2017-18,2017-10-26, Kings,1610612758, Pelicans,1610612740
10/24/2017 Pelicans at Trail Blazers,21700053,2017-18,2017-10-24, Trail Blazers,1610612757, Pelicans,1610612740
10/22/2017 Pelicans at Lakers,21700040,2017-18,2017-10-22, Lakers,1610612747, Pelicans,1610612740
10/20/2017 Warriors at Pelicans,21700025,2017-18,2017-10-20, Pelicans,1610612740, Warriors,1610612744
10/18/2017 Pelicans at Grizzlies,21700008,2017-18,2017-10-18, Grizzlies,1610612763, Pelicans,1610612740
04/11/2018 Pistons at Bulls,21701224,2017-18,2018-04-11, Bulls,1610612741, Pistons,1610612765
04/09/2018 Bulls at Nets,21701205,2017-18,2018-04-09, Nets,1610612751, Bulls,1610612741
04/07/2018 Nets at Bulls,21701193,2017-18,2018-04-07, Bulls,1610612741, Nets,1610612751
04/03/2018 Hornets at Bulls,21701160,2017-18,2018-04-03, Bulls,1610612741, Hornets,1610612766
04/01/2018 Wizards at Bulls,21701144,2017-18,2018-04-01, Bulls,1610612741, Wizards,1610612764
03/30/2018 Bulls at Magic,21701129,2017-18,2018-03-30, Magic,1610612753, Bulls,1610612741
03/29/2018 Bulls at Heat,21701125,2017-18,2018-03-29, Heat,1610612748, Bulls,1610612741
03/27/2018 Bulls at Rockets,21701111,2017-18,2018-03-27, Rockets,1610612745, Bulls,1610612741
03/24/2018 Bulls at Pistons,21701089,2017-18,2018-03-24, Pistons,1610612765, Bulls,1610612741
03/23/2018 Bucks at Bulls,21701083,2017-18,2018-03-23, Bulls,1610612741, Bucks,1610612749
03/21/2018 Nuggets at Bulls,21701069,2017-18,2018-03-21, Bulls,1610612741, Nuggets,1610612743
03/19/2018 Bulls at Knicks,21701055,2017-18,2018-03-19, Knicks,1610612752, Bulls,1610612741
03/15/2018 Bulls at Grizzlies,21701024,2017-18,2018-03-15, Grizzlies,1610612763, Bulls,1610612741
03/13/2018 Clippers at Bulls,21701010,2017-18,2018-03-13, Bulls,1610612741, Clippers,1610612746
03/09/2018 Bulls at Pistons,21700977,2017-18,2018-03-09, Pistons,1610612765, Bulls,1610612741
03/07/2018 Grizzlies at Bulls,21700967,2017-18,2018-03-07, Bulls,1610612741, Grizzlies,1610612763
03/02/2018 Mavericks at Bulls,21700930,2017-18,2018-03-02, Bulls,1610612741, Mavericks,1610612742
02/27/2018 Bulls at Hornets,21700907,2017-18,2018-02-27, Hornets,1610612766, Bulls,1610612741
02/26/2018 Bulls at Nets,21700899,2017-18,2018-02-26, Nets,1610612751, Bulls,1610612741
02/24/2018 Bulls at Timberwolves,21700888,2017-18,2018-02-24, Timberwolves,1610612750, Bulls,1610612741
02/22/2018 76ers at Bulls,21700870,2017-18,2018-02-22, Bulls,1610612741, 76ers,1610612755
02/14/2018 Raptors at Bulls,21700859,2017-18,2018-02-14, Bulls,1610612741, Raptors,1610612761
02/12/2018 Magic at Bulls,21700844,2017-18,2018-02-12, Bulls,1610612741, Magic,1610612753
02/10/2018 Wizards at Bulls,21700829,2017-18,2018-02-10, Bulls,1610612741, Wizards,1610612764
02/09/2018 Timberwolves at Bulls,21700822,2017-18,2018-02-09, Bulls,1610612741, Timberwolves,1610612750
02/05/2018 Bulls at Kings,21700795,2017-18,2018-02-05, Kings,1610612758, Bulls,1610612741
02/03/2018 Bulls at Clippers,21700775,2017-18,2018-02-03, Clippers,1610612746, Bulls,1610612741
01/31/2018 Bulls at Trail Blazers,21700759,2017-18,2018-01-31, Trail Blazers,1610612757, Bulls,1610612741
01/28/2018 Bucks at Bulls,21700731,2017-18,2018-01-28, Bulls,1610612741, Bucks,1610612749
01/26/2018 Lakers at Bulls,21700717,2017-18,2018-01-26, Bulls,1610612741, Lakers,1610612747
01/24/2018 Bulls at 76ers,21700704,2017-18,2018-01-24, 76ers,1610612755, Bulls,1610612741
01/17/2018 Warriors at Bulls,21700657,2017-18,2018-01-17, Bulls,1610612741, Warriors,1610612744
01/15/2018 Heat at Bulls,21700644,2017-18,2018-01-15, Bulls,1610612741, Heat,1610612748
01/13/2018 Pistons at Bulls,21700632,2017-18,2018-01-13, Bulls,1610612741, Pistons,1610612765
01/10/2018 Bulls at Knicks,21700607,2017-18,2018-01-10, Knicks,1610612752, Bulls,1610612741
01/08/2018 Rockets at Bulls,21700593,2017-18,2018-01-08, Bulls,1610612741, Rockets,1610612745
01/06/2018 Bulls at Pacers,21700581,2017-18,2018-01-06, Pacers,1610612754, Bulls,1610612741
01/05/2018 Bulls at Mavericks,21700572,2017-18,2018-01-05, Mavericks,1610612742, Bulls,1610612741
01/03/2018 Raptors at Bulls,21700560,2017-18,2018-01-03, Bulls,1610612741, Raptors,1610612761
01/01/2018 Trail Blazers at Bulls,21700547,2017-18,2018-01-01, Bulls,1610612741, Trail Blazers,1610612757
12/31/2017 Bulls at Wizards,21700537,2017-18,2017-12-31, Wizards,1610612764, Bulls,1610612741
12/29/2017 Pacers at Bulls,21700524,2017-18,2017-12-29, Bulls,1610612741, Pacers,1610612754
12/27/2017 Knicks at Bulls,21700509,2017-18,2017-12-27, Bulls,1610612741, Knicks,1610612752
12/26/2017 Bulls at Bucks,21700501,2017-18,2017-12-26, Bucks,1610612749, Bulls,1610612741
12/20/2017 Magic at Bulls,21700458,2017-18,2017-12-20, Bulls,1610612741, Magic,1610612753
12/18/2017 76ers at Bulls,21700444,2017-18,2017-12-18, Bulls,1610612741, 76ers,1610612755
12/15/2017 Bulls at Bucks,21700426,2017-18,2017-12-15, Bucks,1610612749, Bulls,1610612741
12/13/2017 Jazz at Bulls,21700409,2017-18,2017-12-13, Bulls,1610612741, Jazz,1610612762
12/09/2017 Knicks at Bulls,21700380,2017-18,2017-12-09, Bulls,1610612741, Knicks,1610612752
12/08/2017 Bulls at Hornets,21700367,2017-18,2017-12-08, Hornets,1610612766, Bulls,1610612741
12/06/2017 Bulls at Pacers,21700354,2017-18,2017-12-06, Pacers,1610612754, Bulls,1610612741
12/01/2017 Kings at Bulls,21700322,2017-18,2017-12-01, Bulls,1610612741, Kings,1610612758
11/30/2017 Bulls at Nuggets,21700315,2017-18,2017-11-30, Nuggets,1610612743, Bulls,1610612741
11/28/2017 Suns at Bulls,21700299,2017-18,2017-11-28, Bulls,1610612741, Suns,1610612756
11/26/2017 Heat at Bulls,21700287,2017-18,2017-11-26, Bulls,1610612741, Heat,1610612748
11/24/2017 Bulls at Warriors,21700276,2017-18,2017-11-24, Warriors,1610612744, Bulls,1610612741
11/22/2017 Bulls at Jazz,21700265,2017-18,2017-11-22, Jazz,1610612762, Bulls,1610612741
11/21/2017 Bulls at Lakers,21700252,2017-18,2017-11-21, Lakers,1610612747, Bulls,1610612741
11/19/2017 Bulls at Suns,21700239,2017-18,2017-11-19, Suns,1610612756, Bulls,1610612741
11/17/2017 Hornets at Bulls,21700222,2017-18,2017-11-17, Bulls,1610612741, Hornets,1610612766
11/15/2017 Bulls at Thunder,21700212,2017-18,2017-11-15, Thunder,1610612760, Bulls,1610612741
11/11/2017 Bulls at Spurs,21700183,2017-18,2017-11-11, Spurs,1610612759, Bulls,1610612741
11/10/2017 Pacers at Bulls,21700171,2017-18,2017-11-10, Bulls,1610612741, Pacers,1610612754
11/07/2017 Bulls at Raptors,21700153,2017-18,2017-11-07, Raptors,1610612761, Bulls,1610612741
11/03/2017 Bulls at Magic,21700120,2017-18,2017-11-03, Magic,1610612753, Bulls,1610612741
11/01/2017 Bulls at Heat,21700110,2017-18,2017-11-01, Heat,1610612748, Bulls,1610612741
10/28/2017 Thunder at Bulls,21700079,2017-18,2017-10-28, Bulls,1610612741, Thunder,1610612760
10/21/2017 Spurs at Bulls,21700031,2017-18,2017-10-21, Bulls,1610612741, Spurs,1610612759
10/19/2017 Bulls at Raptors,21700014,2017-18,2017-10-19, Raptors,1610612761, Bulls,1610612741
04/10/2018 Suns at Mavericks,21701216,2017-18,2018-04-10, Mavericks,1610612742, Suns,1610612756
04/08/2018 Mavericks at 76ers,21701198,2017-18,2018-04-08, 76ers,1610612755, Mavericks,1610612742
04/06/2018 Mavericks at Pistons,21701181,2017-18,2018-04-06, Pistons,1610612765, Mavericks,1610612742
04/04/2018 Mavericks at Magic,21701170,2017-18,2018-04-04, Magic,1610612753, Mavericks,1610612742
04/03/2018 Trail Blazers at Mavericks,21701164,2017-18,2018-04-03, Mavericks,1610612742, Trail Blazers,1610612757
03/30/2018 Timberwolves at Mavericks,21701134,2017-18,2018-03-30, Mavericks,1610612742, Timberwolves,1610612750
03/28/2018 Mavericks at Lakers,21701123,2017-18,2018-03-28, Lakers,1610612747, Mavericks,1610612742
03/27/2018 Mavericks at Kings,21701113,2017-18,2018-03-27, Kings,1610612758, Mavericks,1610612742
03/24/2018 Hornets at Mavericks,21701093,2017-18,2018-03-24, Mavericks,1610612742, Hornets,1610612766
03/22/2018 Jazz at Mavericks,21701076,2017-18,2018-03-22, Mavericks,1610612742, Jazz,1610612762
03/17/2018 Mavericks at Nets,21701037,2017-18,2018-03-17, Nets,1610612751, Mavericks,1610612742
03/16/2018 Mavericks at Raptors,21701031,2017-18,2018-03-16, Raptors,1610612761, Mavericks,1610612742
03/13/2018 Mavericks at Knicks,21701009,2017-18,2018-03-13, Knicks,1610612752, Mavericks,1610612742
03/11/2018 Rockets at Mavericks,21700997,2017-18,2018-03-11, Mavericks,1610612742, Rockets,1610612745
03/10/2018 Grizzlies at Mavericks,21700989,2017-18,2018-03-10, Mavericks,1610612742, Grizzlies,1610612763
03/06/2018 Nuggets at Mavericks,21700961,2017-18,2018-03-06, Mavericks,1610612742, Nuggets,1610612743
02/28/2018 Thunder at Mavericks,21700919,2017-18,2018-02-28, Mavericks,1610612742, Thunder,1610612760
02/26/2018 Pacers at Mavericks,21700904,2017-18,2018-02-26, Mavericks,1610612742, Pacers,1610612754
02/24/2018 Mavericks at Jazz,21700890,2017-18,2018-02-24, Jazz,1610612762, Mavericks,1610612742
02/23/2018 Mavericks at Lakers,21700883,2017-18,2018-02-23, Lakers,1610612747, Mavericks,1610612742
02/13/2018 Kings at Mavericks,21700851,2017-18,2018-02-13, Mavericks,1610612742, Kings,1610612758
02/11/2018 Mavericks at Rockets,21700837,2017-18,2018-02-11, Rockets,1610612745, Mavericks,1610612742
02/10/2018 Lakers at Mavericks,21700830,2017-18,2018-02-10, Mavericks,1610612742, Lakers,1610612747
02/08/2018 Mavericks at Warriors,21700815,2017-18,2018-02-08, Warriors,1610612744, Mavericks,1610612742
02/05/2018 Mavericks at Clippers,21700796,2017-18,2018-02-05, Clippers,1610612746, Mavericks,1610612742
02/03/2018 Mavericks at Kings,21700783,2017-18,2018-02-03, Kings,1610612758, Mavericks,1610612742
01/31/2018 Mavericks at Suns,21700760,2017-18,2018-01-31, Suns,1610612756, Mavericks,1610612742
01/29/2018 Heat at Mavericks,21700742,2017-18,2018-01-29, Mavericks,1610612742, Heat,1610612748
01/27/2018 Mavericks at Nuggets,21700730,2017-18,2018-01-27, Nuggets,1610612743, Mavericks,1610612742
01/26/2018 Trail Blazers at Mavericks,21700721,2017-18,2018-01-26, Mavericks,1610612742, Trail Blazers,1610612757
01/24/2018 Rockets at Mavericks,21700706,2017-18,2018-01-24, Mavericks,1610612742, Rockets,1610612745
01/22/2018 Wizards at Mavericks,21700693,2017-18,2018-01-22, Mavericks,1610612742, Wizards,1610612764
01/20/2018 Mavericks at Trail Blazers,21700682,2017-18,2018-01-20, Trail Blazers,1610612757, Mavericks,1610612742
01/16/2018 Mavericks at Nuggets,21700651,2017-18,2018-01-16, Nuggets,1610612743, Mavericks,1610612742
01/13/2018 Lakers at Mavericks,21700627,2017-18,2018-01-13, Mavericks,1610612742, Lakers,1610612747
01/10/2018 Mavericks at Hornets,21700603,2017-18,2018-01-10, Hornets,1610612766, Mavericks,1610612742
01/09/2018 Magic at Mavericks,21700601,2017-18,2018-01-09, Mavericks,1610612742, Magic,1610612753
01/07/2018 Knicks at Mavericks,21700587,2017-18,2018-01-07, Mavericks,1610612742, Knicks,1610612752
01/03/2018 Warriors at Mavericks,21700562,2017-18,2018-01-03, Mavericks,1610612742, Warriors,1610612744
12/31/2017 Mavericks at Thunder,21700541,2017-18,2017-12-31, Thunder,1610612760, Mavericks,1610612742
12/27/2017 Mavericks at Pacers,21700507,2017-18,2017-12-27, Pacers,1610612754, Mavericks,1610612742
12/26/2017 Raptors at Mavericks,21700499,2017-18,2017-12-26, Mavericks,1610612742, Raptors,1610612761
12/22/2017 Mavericks at Heat,21700474,2017-18,2017-12-22, Heat,1610612748, Mavericks,1610612742
12/20/2017 Pistons at Mavericks,21700461,2017-18,2017-12-20, Mavericks,1610612742, Pistons,1610612765
12/18/2017 Suns at Mavericks,21700448,2017-18,2017-12-18, Mavericks,1610612742, Suns,1610612756
12/16/2017 Mavericks at Spurs,21700435,2017-18,2017-12-16, Spurs,1610612759, Mavericks,1610612742
12/14/2017 Mavericks at Warriors,21700417,2017-18,2017-12-14, Warriors,1610612744, Mavericks,1610612742
12/12/2017 Spurs at Mavericks,21700402,2017-18,2017-12-12, Mavericks,1610612742, Spurs,1610612759
12/10/2017 Mavericks at Timberwolves,21700388,2017-18,2017-12-10, Timberwolves,1610612750, Mavericks,1610612742
12/08/2017 Mavericks at Bucks,21700372,2017-18,2017-12-08, Bucks,1610612749, Mavericks,1610612742
12/04/2017 Nuggets at Mavericks,21700347,2017-18,2017-12-04, Mavericks,1610612742, Nuggets,1610612743
12/02/2017 Clippers at Mavericks,21700327,2017-18,2017-12-02, Mavericks,1610612742, Clippers,1610612746
11/29/2017 Nets at Mavericks,21700310,2017-18,2017-11-29, Mavericks,1610612742, Nets,1610612751
11/27/2017 Mavericks at Spurs,21700295,2017-18,2017-11-27, Spurs,1610612759, Mavericks,1610612742
11/25/2017 Thunder at Mavericks,21700283,2017-18,2017-11-25, Mavericks,1610612742, Thunder,1610612760
11/22/2017 Mavericks at Grizzlies,21700260,2017-18,2017-11-22, Grizzlies,1610612763, Mavericks,1610612742
11/18/2017 Bucks at Mavericks,21700233,2017-18,2017-11-18, Mavericks,1610612742, Bucks,1610612749
11/17/2017 Timberwolves at Mavericks,21700224,2017-18,2017-11-17, Mavericks,1610612742, Timberwolves,1610612750
11/14/2017 Spurs at Mavericks,21700203,2017-18,2017-11-14, Mavericks,1610612742, Spurs,1610612759
11/12/2017 Mavericks at Thunder,21700191,2017-18,2017-11-12, Thunder,1610612760, Mavericks,1610612742
11/07/2017 Mavericks at Wizards,21700151,2017-18,2017-11-07, Wizards,1610612764, Mavericks,1610612742
11/04/2017 Mavericks at Timberwolves,21700134,2017-18,2017-11-04, Timberwolves,1610612750, Mavericks,1610612742
11/01/2017 Mavericks at Clippers,21700116,2017-18,2017-11-01, Clippers,1610612746, Mavericks,1610612742
10/30/2017 Mavericks at Jazz,21700098,2017-18,2017-10-30, Jazz,1610612762, Mavericks,1610612742
10/28/2017 76ers at Mavericks,21700081,2017-18,2017-10-28, Mavericks,1610612742, 76ers,1610612755
10/26/2017 Mavericks at Grizzlies,21700066,2017-18,2017-10-26, Grizzlies,1610612763, Mavericks,1610612742
10/25/2017 Grizzlies at Mavericks,21700061,2017-18,2017-10-25, Mavericks,1610612742, Grizzlies,1610612763
10/23/2017 Warriors at Mavericks,21700045,2017-18,2017-10-23, Mavericks,1610612742, Warriors,1610612744
10/21/2017 Mavericks at Rockets,21700032,2017-18,2017-10-21, Rockets,1610612745, Mavericks,1610612742
10/20/2017 Kings at Mavericks,21700024,2017-18,2017-10-20, Mavericks,1610612742, Kings,1610612758
04/11/2018 Nuggets at Timberwolves,21701225,2017-18,2018-04-11, Timberwolves,1610612750, Nuggets,1610612743
04/09/2018 Trail Blazers at Nuggets,21701211,2017-18,2018-04-09, Nuggets,1610612743, Trail Blazers,1610612757
04/07/2018 Nuggets at Clippers,21701191,2017-18,2018-04-07, Clippers,1610612746, Nuggets,1610612743
04/05/2018 Timberwolves at Nuggets,21701180,2017-18,2018-04-05, Nuggets,1610612743, Timberwolves,1610612750
04/03/2018 Pacers at Nuggets,21701165,2017-18,2018-04-03, Nuggets,1610612743, Pacers,1610612754
04/01/2018 Bucks at Nuggets,21701152,2017-18,2018-04-01, Nuggets,1610612743, Bucks,1610612749
03/30/2018 Nuggets at Thunder,21701133,2017-18,2018-03-30, Thunder,1610612760, Nuggets,1610612743
03/27/2018 Nuggets at Raptors,21701109,2017-18,2018-03-27, Raptors,1610612761, Nuggets,1610612743
03/26/2018 Nuggets at 76ers,21701105,2017-18,2018-03-26, 76ers,1610612755, Nuggets,1610612743
03/23/2018 Nuggets at Wizards,21701079,2017-18,2018-03-23, Wizards,1610612764, Nuggets,1610612743
03/19/2018 Nuggets at Heat,21701054,2017-18,2018-03-19, Heat,1610612748, Nuggets,1610612743
